"Step","logistic - train_acc","logistic - train_acc__MIN","logistic - train_acc__MAX"
"12590","0.34609375","0.34609375","0.34609375"
"12600","0.31640625","0.31640625","0.31640625"
"12610","0.3390625","0.3390625","0.3390625"
"12620","0.30546875","0.30546875","0.30546875"
"12630","0.3234375","0.3234375","0.3234375"
"12640","0.31640625","0.31640625","0.31640625"
"12650","0.30859375","0.30859375","0.30859375"
"12660","0.31328125","0.31328125","0.31328125"
"12670","0.3109375","0.3109375","0.3109375"
"12680","0.31640625","0.31640625","0.31640625"
"12690","0.3078125","0.3078125","0.3078125"
"12700","0.31328125","0.31328125","0.31328125"
"12710","0.33359375","0.33359375","0.33359375"
"12720","0.31796875","0.31796875","0.31796875"
"12730","0.30703125","0.30703125","0.30703125"
"12740","0.31484375","0.31484375","0.31484375"
"12750","0.3015625","0.3015625","0.3015625"
"12760","0.28671875","0.28671875","0.28671875"
"12770","0.32265625","0.32265625","0.32265625"
"12780","0.30703125","0.30703125","0.30703125"
"12790","0.3109375","0.3109375","0.3109375"
"12800","0.3","0.3","0.3"
"12810","0.29921875","0.29921875","0.29921875"
"12820","0.30546875","0.30546875","0.30546875"
"12830","0.29609375","0.29609375","0.29609375"
"12840","0.32734375","0.32734375","0.32734375"
"12850","0.33984375","0.33984375","0.33984375"
"12860","0.328125","0.328125","0.328125"
"12870","0.3171875","0.3171875","0.3171875"
"12880","0.31953125","0.31953125","0.31953125"
"12890","0.30859375","0.30859375","0.30859375"
"12900","0.31640625","0.31640625","0.31640625"
"12910","0.2234375","0.2234375","0.2234375"
"12920","0.3078125","0.3078125","0.3078125"
"12930","0.31328125","0.31328125","0.31328125"
"12940","0.3203125","0.3203125","0.3203125"
"12950","0.34453125","0.34453125","0.34453125"
"12960","0.3234375","0.3234375","0.3234375"
"12970","0.31640625","0.31640625","0.31640625"
"12980","0.30703125","0.30703125","0.30703125"
"12990","0.3171875","0.3171875","0.3171875"
"13000","0.31796875","0.31796875","0.31796875"
"13010","0.315625","0.315625","0.315625"
"13020","0.3203125","0.3203125","0.3203125"
"13030","0.32890625","0.32890625","0.32890625"
"13040","0.3265625","0.3265625","0.3265625"
"13050","0.3265625","0.3265625","0.3265625"
"13060","0.29765625","0.29765625","0.29765625"
"13070","0.325","0.325","0.325"
"13080","0.31640625","0.31640625","0.31640625"
"13090","0.3203125","0.3203125","0.3203125"
"13100","0.32421875","0.32421875","0.32421875"
"13110","0.3171875","0.3171875","0.3171875"
"13120","0.33125","0.33125","0.33125"
"13130","0.296875","0.296875","0.296875"
"13140","0.3","0.3","0.3"
"13150","0.30234375","0.30234375","0.30234375"
"13160","0.325","0.325","0.325"
"13170","0.3234375","0.3234375","0.3234375"
"13180","0.33046875","0.33046875","0.33046875"
"13190","0.30546875","0.30546875","0.30546875"
"13200","0.32734375","0.32734375","0.32734375"
"13210","0.3125","0.3125","0.3125"
"13220","0.32265625","0.32265625","0.32265625"
"13230","0.30546875","0.30546875","0.30546875"
"13240","0.32734375","0.32734375","0.32734375"
"13250","0.3296875","0.3296875","0.3296875"
"13260","0.3109375","0.3109375","0.3109375"
"13270","0.315625","0.315625","0.315625"
"13280","0.3046875","0.3046875","0.3046875"
"13290","0.32265625","0.32265625","0.32265625"
"13300","0.18515625","0.18515625","0.18515625"
"13310","0.32265625","0.32265625","0.32265625"
"13320","0.334375","0.334375","0.334375"
"13330","0.32890625","0.32890625","0.32890625"
"13340","0.30546875","0.30546875","0.30546875"
"13350","0.33515625","0.33515625","0.33515625"
"13360","0.31015625","0.31015625","0.31015625"
"13370","0.30703125","0.30703125","0.30703125"
"13380","0.328125","0.328125","0.328125"
"13390","0.315625","0.315625","0.315625"
"13400","0.34140625","0.34140625","0.34140625"
"13410","0.31484375","0.31484375","0.31484375"
"13420","0.3125","0.3125","0.3125"
"13430","0.31328125","0.31328125","0.31328125"
"13440","0.31484375","0.31484375","0.31484375"
"13450","0.32890625","0.32890625","0.32890625"
"13460","0.30546875","0.30546875","0.30546875"
"13470","0.340625","0.340625","0.340625"
"13480","0.3140625","0.3140625","0.3140625"
"13490","0.32109375","0.32109375","0.32109375"
"13500","0.32734375","0.32734375","0.32734375"
"13510","0.31171875","0.31171875","0.31171875"
"13520","0.3234375","0.3234375","0.3234375"
"13530","0.321875","0.321875","0.321875"
"13540","0.31796875","0.31796875","0.31796875"
"13550","0.3203125","0.3203125","0.3203125"
"13560","0.315625","0.315625","0.315625"
"13570","0.29921875","0.29921875","0.29921875"
"13580","0.303125","0.303125","0.303125"
"13590","0.33828125","0.33828125","0.33828125"
"13600","0.31015625","0.31015625","0.31015625"
"13610","0.31796875","0.31796875","0.31796875"
"13620","0.30859375","0.30859375","0.30859375"
"13630","0.325","0.325","0.325"
"13640","0.32265625","0.32265625","0.32265625"
"13650","0.30546875","0.30546875","0.30546875"
"13660","0.31640625","0.31640625","0.31640625"
"13670","0.3203125","0.3203125","0.3203125"
"13680","0.32265625","0.32265625","0.32265625"
"13690","0.15703125","0.15703125","0.15703125"
"13700","0.34140625","0.34140625","0.34140625"
"13710","0.3109375","0.3109375","0.3109375"
"13720","0.30625","0.30625","0.30625"
"13730","0.2984375","0.2984375","0.2984375"
"13740","0.31796875","0.31796875","0.31796875"
"13750","0.3203125","0.3203125","0.3203125"
"13760","0.33125","0.33125","0.33125"
"13770","0.32578125","0.32578125","0.32578125"
"13780","0.3265625","0.3265625","0.3265625"
"13790","0.315625","0.315625","0.315625"
"13800","0.303125","0.303125","0.303125"
"13810","0.30234375","0.30234375","0.30234375"
"13820","0.30546875","0.30546875","0.30546875"
"13830","0.33203125","0.33203125","0.33203125"
"13840","0.30390625","0.30390625","0.30390625"
"13850","0.303125","0.303125","0.303125"
"13860","0.33203125","0.33203125","0.33203125"
"13870","0.3046875","0.3046875","0.3046875"
"13880","0.3328125","0.3328125","0.3328125"
"13890","0.328125","0.328125","0.328125"
"13900","0.32109375","0.32109375","0.32109375"
"13910","0.29609375","0.29609375","0.29609375"
"13920","0.3234375","0.3234375","0.3234375"
"13930","0.3140625","0.3140625","0.3140625"
"13940","0.31015625","0.31015625","0.31015625"
"13950","0.36328125","0.36328125","0.36328125"
"13960","0.325","0.325","0.325"
"13970","0.3015625","0.3015625","0.3015625"
"13980","0.33671875","0.33671875","0.33671875"
"13990","0.32109375","0.32109375","0.32109375"
"14000","0.33125","0.33125","0.33125"
"14010","0.30625","0.30625","0.30625"
"14020","0.32578125","0.32578125","0.32578125"
"14030","0.31015625","0.31015625","0.31015625"
"14040","0.31328125","0.31328125","0.31328125"
"14050","0.31953125","0.31953125","0.31953125"
"14060","0.3171875","0.3171875","0.3171875"
"14070","0.32265625","0.32265625","0.32265625"
"14080","0.1328125","0.1328125","0.1328125"
"14090","0.315625","0.315625","0.315625"
"14100","0.315625","0.315625","0.315625"
"14110","0.2984375","0.2984375","0.2984375"
"14120","0.3140625","0.3140625","0.3140625"
"14130","0.32578125","0.32578125","0.32578125"
"14140","0.31015625","0.31015625","0.31015625"
"14150","0.346875","0.346875","0.346875"
"14160","0.31171875","0.31171875","0.31171875"
"14170","0.31328125","0.31328125","0.31328125"
"14180","0.30078125","0.30078125","0.30078125"
"14190","0.3265625","0.3265625","0.3265625"
"14200","0.3234375","0.3234375","0.3234375"
"14210","0.33203125","0.33203125","0.33203125"
"14220","0.340625","0.340625","0.340625"
"14230","0.30390625","0.30390625","0.30390625"
"14240","0.3234375","0.3234375","0.3234375"
"14250","0.321875","0.321875","0.321875"
"14260","0.29921875","0.29921875","0.29921875"
"14270","0.3203125","0.3203125","0.3203125"
"14280","0.31796875","0.31796875","0.31796875"
"14290","0.34375","0.34375","0.34375"
"14300","0.340625","0.340625","0.340625"
"14310","0.3265625","0.3265625","0.3265625"
"14320","0.3234375","0.3234375","0.3234375"
"14330","0.33125","0.33125","0.33125"
"14340","0.32890625","0.32890625","0.32890625"
"14350","0.31875","0.31875","0.31875"
"14360","0.32890625","0.32890625","0.32890625"
"14370","0.32109375","0.32109375","0.32109375"
"14380","0.30234375","0.30234375","0.30234375"
"14390","0.31796875","0.31796875","0.31796875"
"14400","0.334375","0.334375","0.334375"
"14410","0.32578125","0.32578125","0.32578125"
"14420","0.33671875","0.33671875","0.33671875"
"14430","0.3078125","0.3078125","0.3078125"
"14440","0.3109375","0.3109375","0.3109375"
"14450","0.3453125","0.3453125","0.3453125"
"14460","0.2953125","0.2953125","0.2953125"
"14470","0.0953125","0.0953125","0.0953125"
"14480","0.31171875","0.31171875","0.31171875"
"14490","0.30703125","0.30703125","0.30703125"
"14500","0.3234375","0.3234375","0.3234375"
"14510","0.30234375","0.30234375","0.30234375"
"14520","0.31796875","0.31796875","0.31796875"
"14530","0.325","0.325","0.325"
"14540","0.31953125","0.31953125","0.31953125"
"14550","0.30625","0.30625","0.30625"
"14560","0.315625","0.315625","0.315625"
"14570","0.33515625","0.33515625","0.33515625"
"14580","0.3328125","0.3328125","0.3328125"
"14590","0.309375","0.309375","0.309375"
"14600","0.31953125","0.31953125","0.31953125"
"14610","0.32734375","0.32734375","0.32734375"
"14620","0.3515625","0.3515625","0.3515625"
"14630","0.34609375","0.34609375","0.34609375"
"14640","0.3203125","0.3203125","0.3203125"
"14650","0.325","0.325","0.325"
"14660","0.3","0.3","0.3"
"14670","0.309375","0.309375","0.309375"
"14680","0.32734375","0.32734375","0.32734375"
"14690","0.31875","0.31875","0.31875"
"14700","0.3234375","0.3234375","0.3234375"
"14710","0.34375","0.34375","0.34375"
"14720","0.32890625","0.32890625","0.32890625"
"14730","0.303125","0.303125","0.303125"
"14740","0.3171875","0.3171875","0.3171875"
"14750","0.3390625","0.3390625","0.3390625"
"14760","0.31953125","0.31953125","0.31953125"
"14770","0.334375","0.334375","0.334375"
"14780","0.31640625","0.31640625","0.31640625"
"14790","0.33203125","0.33203125","0.33203125"
"14800","0.30546875","0.30546875","0.30546875"
"14810","0.3109375","0.3109375","0.3109375"
"14820","0.33125","0.33125","0.33125"
"14830","0.3484375","0.3484375","0.3484375"
"14840","0.3453125","0.3453125","0.3453125"
"14850","0.32890625","0.32890625","0.32890625"
"14860","0.0640625","0.0640625","0.0640625"
"14870","0.33828125","0.33828125","0.33828125"
"14880","0.31640625","0.31640625","0.31640625"
"14890","0.321875","0.321875","0.321875"
"14900","0.3421875","0.3421875","0.3421875"
"14910","0.346875","0.346875","0.346875"
"14920","0.31328125","0.31328125","0.31328125"
"14930","0.34453125","0.34453125","0.34453125"
"14940","0.3015625","0.3015625","0.3015625"
"14950","0.29453125","0.29453125","0.29453125"
"14960","0.31171875","0.31171875","0.31171875"
"14970","0.3125","0.3125","0.3125"
"14980","0.321875","0.321875","0.321875"
"14990","0.33125","0.33125","0.33125"
"15000","0.30234375","0.30234375","0.30234375"
"15010","0.32890625","0.32890625","0.32890625"
"15020","0.334375","0.334375","0.334375"
"15030","0.3203125","0.3203125","0.3203125"
"15040","0.309375","0.309375","0.309375"
"15050","0.3109375","0.3109375","0.3109375"
"15060","0.309375","0.309375","0.309375"
"15070","0.3015625","0.3015625","0.3015625"
"15080","0.3203125","0.3203125","0.3203125"
"15090","0.31484375","0.31484375","0.31484375"
"15100","0.3203125","0.3203125","0.3203125"
"15110","0.3375","0.3375","0.3375"
"15120","0.31796875","0.31796875","0.31796875"
"15130","0.30390625","0.30390625","0.30390625"
"15140","0.3296875","0.3296875","0.3296875"
"15150","0.31328125","0.31328125","0.31328125"
"15160","0.30703125","0.30703125","0.30703125"
"15170","0.33203125","0.33203125","0.33203125"
"15180","0.3328125","0.3328125","0.3328125"
"15190","0.32890625","0.32890625","0.32890625"
"15200","0.29921875","0.29921875","0.29921875"
"15210","0.3453125","0.3453125","0.3453125"
"15220","0.36171875","0.36171875","0.36171875"
"15230","0.3390625","0.3390625","0.3390625"
"15240","0.31640625","0.31640625","0.31640625"
"15250","0.0328125","0.0328125","0.0328125"
"15260","0.3203125","0.3203125","0.3203125"
"15270","0.3296875","0.3296875","0.3296875"
"15280","0.34140625","0.34140625","0.34140625"
"15290","0.34140625","0.34140625","0.34140625"
"15300","0.309375","0.309375","0.309375"
"15310","0.33125","0.33125","0.33125"
"15320","0.33203125","0.33203125","0.33203125"
"15330","0.3484375","0.3484375","0.3484375"
"15340","0.3359375","0.3359375","0.3359375"
"15350","0.32421875","0.32421875","0.32421875"
"15360","0.31015625","0.31015625","0.31015625"
"15370","0.3265625","0.3265625","0.3265625"
"15380","0.28828125","0.28828125","0.28828125"
"15390","0.3265625","0.3265625","0.3265625"
"15400","0.3125","0.3125","0.3125"
"15410","0.325","0.325","0.325"
"15420","0.3515625","0.3515625","0.3515625"
"15430","0.328125","0.328125","0.328125"
"15440","0.31953125","0.31953125","0.31953125"
"15450","0.3359375","0.3359375","0.3359375"
"15460","0.32890625","0.32890625","0.32890625"
"15470","0.3078125","0.3078125","0.3078125"
"15480","0.3109375","0.3109375","0.3109375"
"15490","0.32109375","0.32109375","0.32109375"
"15500","0.3140625","0.3140625","0.3140625"
"15510","0.31484375","0.31484375","0.31484375"
"15520","0.3390625","0.3390625","0.3390625"
"15530","0.32109375","0.32109375","0.32109375"
"15540","0.32109375","0.32109375","0.32109375"
"15550","0.34140625","0.34140625","0.34140625"
"15560","0.32421875","0.32421875","0.32421875"
"15570","0.321875","0.321875","0.321875"
"15580","0.33046875","0.33046875","0.33046875"
"15590","0.3203125","0.3203125","0.3203125"
"15600","0.35","0.35","0.35"
"15610","0.33984375","0.33984375","0.33984375"
"15620","0.30703125","0.30703125","0.30703125"
"15630","0.3484375","0.3484375","0.3484375"
"15640","0.32671875059604644","0.32671875059604644","0.32671875059604644"
"15650","0.31171875","0.31171875","0.31171875"
"15660","0.3390625","0.3390625","0.3390625"
"15670","0.3390625","0.3390625","0.3390625"
"15680","0.33046875","0.33046875","0.33046875"
"15690","0.3328125","0.3328125","0.3328125"
"15700","0.3265625","0.3265625","0.3265625"
"15710","0.30078125","0.30078125","0.30078125"
"15720","0.3265625","0.3265625","0.3265625"
"15730","0.3203125","0.3203125","0.3203125"
"15740","0.3359375","0.3359375","0.3359375"
"15750","0.32421875","0.32421875","0.32421875"
"15760","0.31953125","0.31953125","0.31953125"
"15770","0.31171875","0.31171875","0.31171875"
"15780","0.33671875","0.33671875","0.33671875"
"15790","0.31640625","0.31640625","0.31640625"
"15800","0.33515625","0.33515625","0.33515625"
"15810","0.29609375","0.29609375","0.29609375"
"15820","0.32578125","0.32578125","0.32578125"
"15830","0.33359375","0.33359375","0.33359375"
"15840","0.31328125","0.31328125","0.31328125"
"15850","0.33046875","0.33046875","0.33046875"
"15860","0.31015625","0.31015625","0.31015625"
"15870","0.30078125","0.30078125","0.30078125"
"15880","0.30546875","0.30546875","0.30546875"
"15890","0.31953125","0.31953125","0.31953125"
"15900","0.31171875","0.31171875","0.31171875"
"15910","0.32421875","0.32421875","0.32421875"
"15920","0.321875","0.321875","0.321875"
"15930","0.30703125","0.30703125","0.30703125"
"15940","0.340625","0.340625","0.340625"
"15950","0.33125","0.33125","0.33125"
"15960","0.33359375","0.33359375","0.33359375"
"15970","0.31484375","0.31484375","0.31484375"
"15980","0.31640625","0.31640625","0.31640625"
"15990","0.321875","0.321875","0.321875"
"16000","0.325","0.325","0.325"
"16010","0.32890625","0.32890625","0.32890625"
"16020","0.31875","0.31875","0.31875"
"16030","0.32578125","0.32578125","0.32578125"
"16040","0.3109375","0.3109375","0.3109375"
"16050","0.3109375","0.3109375","0.3109375"
"16060","0.3203125","0.3203125","0.3203125"
"16070","0.31796875","0.31796875","0.31796875"
"16080","0.33203125","0.33203125","0.33203125"
"16090","0.31484375","0.31484375","0.31484375"
"16100","0.30390625","0.30390625","0.30390625"
"16110","0.33125","0.33125","0.33125"
"16120","0.32421875","0.32421875","0.32421875"
"16130","0.33828125","0.33828125","0.33828125"
"16140","0.3125","0.3125","0.3125"
"16150","0.3390625","0.3390625","0.3390625"
"16160","0.32890625","0.32890625","0.32890625"
"16170","0.33125","0.33125","0.33125"
"16180","0.321875","0.321875","0.321875"
"16190","0.3265625","0.3265625","0.3265625"
"16200","0.32265625","0.32265625","0.32265625"
"16210","0.33828125","0.33828125","0.33828125"
"16220","0.34140625","0.34140625","0.34140625"
"16230","0.34375","0.34375","0.34375"
"16240","0.3234375","0.3234375","0.3234375"
"16250","0.3265625","0.3265625","0.3265625"
"16260","0.33125","0.33125","0.33125"
"16270","0.3046875","0.3046875","0.3046875"
"16280","0.31953125","0.31953125","0.31953125"
"16290","0.32578125","0.32578125","0.32578125"
"16300","0.31875","0.31875","0.31875"
"16310","0.334375","0.334375","0.334375"
"16320","0.34140625","0.34140625","0.34140625"
"16330","0.3328125","0.3328125","0.3328125"
"16340","0.3203125","0.3203125","0.3203125"
"16350","0.34609375","0.34609375","0.34609375"
"16360","0.296875","0.296875","0.296875"
"16370","0.3234375","0.3234375","0.3234375"
"16380","0.32265625","0.32265625","0.32265625"
"16390","0.3234375","0.3234375","0.3234375"
"16400","0.325","0.325","0.325"
"16410","0.334375","0.334375","0.334375"
"16420","0.3203125","0.3203125","0.3203125"
"16430","0.26640625","0.26640625","0.26640625"
"16440","0.31640625","0.31640625","0.31640625"
"16450","0.33359375","0.33359375","0.33359375"
"16460","0.3125","0.3125","0.3125"
"16470","0.30859375","0.30859375","0.30859375"
"16480","0.31328125","0.31328125","0.31328125"
"16490","0.309375","0.309375","0.309375"
"16500","0.3265625","0.3265625","0.3265625"
"16510","0.3109375","0.3109375","0.3109375"
"16520","0.3375","0.3375","0.3375"
"16530","0.3171875","0.3171875","0.3171875"
"16540","0.32890625","0.32890625","0.32890625"
"16550","0.359375","0.359375","0.359375"
"16560","0.3125","0.3125","0.3125"
"16570","0.33671875","0.33671875","0.33671875"
"16580","0.33359375","0.33359375","0.33359375"
"16590","0.33828125","0.33828125","0.33828125"
"16600","0.3359375","0.3359375","0.3359375"
"16610","0.31875","0.31875","0.31875"
"16620","0.3078125","0.3078125","0.3078125"
"16630","0.3109375","0.3109375","0.3109375"
"16640","0.3171875","0.3171875","0.3171875"
"16650","0.31953125","0.31953125","0.31953125"
"16660","0.3296875","0.3296875","0.3296875"
"16670","0.2984375","0.2984375","0.2984375"
"16680","0.3265625","0.3265625","0.3265625"
"16690","0.35390625","0.35390625","0.35390625"
"16700","0.3484375","0.3484375","0.3484375"
"16710","0.32265625","0.32265625","0.32265625"
"16720","0.33046875","0.33046875","0.33046875"
"16730","0.3234375","0.3234375","0.3234375"
"16740","0.3328125","0.3328125","0.3328125"
"16750","0.32421875","0.32421875","0.32421875"
"16760","0.3125","0.3125","0.3125"
"16770","0.30390625","0.30390625","0.30390625"
"16780","0.31875","0.31875","0.31875"
"16790","0.290625","0.290625","0.290625"
"16800","0.32734375","0.32734375","0.32734375"
"16810","0.3484375","0.3484375","0.3484375"
"16820","0.23125","0.23125","0.23125"
"16830","0.32578125","0.32578125","0.32578125"
"16840","0.30078125","0.30078125","0.30078125"
"16850","0.3359375","0.3359375","0.3359375"
"16860","0.33671875","0.33671875","0.33671875"
"16870","0.334375","0.334375","0.334375"
"16880","0.3296875","0.3296875","0.3296875"
"16890","0.3421875","0.3421875","0.3421875"
"16900","0.32890625","0.32890625","0.32890625"
"16910","0.30703125","0.30703125","0.30703125"
"16920","0.32109375","0.32109375","0.32109375"
"16930","0.31171875","0.31171875","0.31171875"
"16940","0.32890625","0.32890625","0.32890625"
"16950","0.32421875","0.32421875","0.32421875"
"16960","0.3421875","0.3421875","0.3421875"
"16970","0.32890625","0.32890625","0.32890625"
"16980","0.290625","0.290625","0.290625"
"16990","0.33828125","0.33828125","0.33828125"
"17000","0.3203125","0.3203125","0.3203125"
"17010","0.30390625","0.30390625","0.30390625"
"17020","0.33203125","0.33203125","0.33203125"
"17030","0.3359375","0.3359375","0.3359375"
"17040","0.32578125","0.32578125","0.32578125"
"17050","0.3125","0.3125","0.3125"
"17060","0.31953125","0.31953125","0.31953125"
"17070","0.32109375","0.32109375","0.32109375"
"17080","0.33359375","0.33359375","0.33359375"
"17090","0.30859375","0.30859375","0.30859375"
"17100","0.32421875","0.32421875","0.32421875"
"17110","0.3328125","0.3328125","0.3328125"
"17120","0.3359375","0.3359375","0.3359375"
"17130","0.3234375","0.3234375","0.3234375"
"17140","0.315625","0.315625","0.315625"
"17150","0.3359375","0.3359375","0.3359375"
"17160","0.2984375","0.2984375","0.2984375"
"17170","0.3125","0.3125","0.3125"
"17180","0.31953125","0.31953125","0.31953125"
"17190","0.315625","0.315625","0.315625"
"17200","0.31640625","0.31640625","0.31640625"
"17210","0.20546875","0.20546875","0.20546875"
"17220","0.3265625","0.3265625","0.3265625"
"17230","0.34140625","0.34140625","0.34140625"
"17240","0.3140625","0.3140625","0.3140625"
"17250","0.31171875","0.31171875","0.31171875"
"17260","0.31953125","0.31953125","0.31953125"
"17270","0.3265625","0.3265625","0.3265625"
"17280","0.315625","0.315625","0.315625"
"17290","0.32265625","0.32265625","0.32265625"
"17300","0.31953125","0.31953125","0.31953125"
"17310","0.315625","0.315625","0.315625"
"17320","0.34609375","0.34609375","0.34609375"
"17330","0.346875","0.346875","0.346875"
"17340","0.3453125","0.3453125","0.3453125"
"17350","0.30859375","0.30859375","0.30859375"
"17360","0.32265625","0.32265625","0.32265625"
"17370","0.3234375","0.3234375","0.3234375"
"17380","0.31875","0.31875","0.31875"
"17390","0.3328125","0.3328125","0.3328125"
"17400","0.33359375","0.33359375","0.33359375"
"17410","0.3328125","0.3328125","0.3328125"
"17420","0.33359375","0.33359375","0.33359375"
"17430","0.31953125","0.31953125","0.31953125"
"17440","0.3203125","0.3203125","0.3203125"
"17450","0.3203125","0.3203125","0.3203125"
"17460","0.346875","0.346875","0.346875"
"17470","0.2875","0.2875","0.2875"
"17480","0.309375","0.309375","0.309375"
"17490","0.3078125","0.3078125","0.3078125"
"17500","0.3203125","0.3203125","0.3203125"
"17510","0.33203125","0.33203125","0.33203125"
"17520","0.32734375","0.32734375","0.32734375"
"17530","0.33828125","0.33828125","0.33828125"
"17540","0.32265625","0.32265625","0.32265625"
"17550","0.31640625","0.31640625","0.31640625"
"17560","0.3171875","0.3171875","0.3171875"
"17570","0.3125","0.3125","0.3125"
"17580","0.3328125","0.3328125","0.3328125"
"17590","0.3421875","0.3421875","0.3421875"
"17600","0.1640625","0.1640625","0.1640625"
"17610","0.33671875","0.33671875","0.33671875"
"17620","0.33203125","0.33203125","0.33203125"
"17630","0.3296875","0.3296875","0.3296875"
"17640","0.346875","0.346875","0.346875"
"17650","0.33671875","0.33671875","0.33671875"
"17660","0.31875","0.31875","0.31875"
"17670","0.3578125","0.3578125","0.3578125"
"17680","0.31640625","0.31640625","0.31640625"
"17690","0.334375","0.334375","0.334375"
"17700","0.32734375","0.32734375","0.32734375"
"17710","0.31484375","0.31484375","0.31484375"
"17720","0.3234375","0.3234375","0.3234375"
"17730","0.31328125","0.31328125","0.31328125"
"17740","0.31640625","0.31640625","0.31640625"
"17750","0.3234375","0.3234375","0.3234375"
"17760","0.33125","0.33125","0.33125"
"17770","0.346875","0.346875","0.346875"
"17780","0.3359375","0.3359375","0.3359375"
"17790","0.3265625","0.3265625","0.3265625"
"17800","0.32109375","0.32109375","0.32109375"
"17810","0.33203125","0.33203125","0.33203125"
"17820","0.321875","0.321875","0.321875"
"17830","0.321875","0.321875","0.321875"
"17840","0.31953125","0.31953125","0.31953125"
"17850","0.3421875","0.3421875","0.3421875"
"17860","0.34453125","0.34453125","0.34453125"
"17870","0.32109375","0.32109375","0.32109375"
"17880","0.315625","0.315625","0.315625"
"17890","0.334375","0.334375","0.334375"
"17900","0.32109375","0.32109375","0.32109375"
"17910","0.31640625","0.31640625","0.31640625"
"17920","0.3265625","0.3265625","0.3265625"
"17930","0.33203125","0.33203125","0.33203125"
"17940","0.33671875","0.33671875","0.33671875"
"17950","0.33203125","0.33203125","0.33203125"
"17960","0.321875","0.321875","0.321875"
"17970","0.34140625","0.34140625","0.34140625"
"17980","0.31484375","0.31484375","0.31484375"
"17990","0.12734375","0.12734375","0.12734375"
"18000","0.3578125","0.3578125","0.3578125"
"18010","0.3125","0.3125","0.3125"
"18020","0.31796875","0.31796875","0.31796875"
"18030","0.31875","0.31875","0.31875"
"18040","0.31875","0.31875","0.31875"
"18050","0.30546875","0.30546875","0.30546875"
"18060","0.32421875","0.32421875","0.32421875"
"18070","0.3296875","0.3296875","0.3296875"
"18080","0.3234375","0.3234375","0.3234375"
"18090","0.3375","0.3375","0.3375"
"18100","0.33671875","0.33671875","0.33671875"
"18110","0.3328125","0.3328125","0.3328125"
"18120","0.32109375","0.32109375","0.32109375"
"18130","0.32890625","0.32890625","0.32890625"
"18140","0.309375","0.309375","0.309375"
"18150","0.33125","0.33125","0.33125"
"18160","0.31796875","0.31796875","0.31796875"
"18170","0.32109375","0.32109375","0.32109375"
"18180","0.33046875","0.33046875","0.33046875"
"18190","0.31484375","0.31484375","0.31484375"
"18200","0.3171875","0.3171875","0.3171875"
"18210","0.3265625","0.3265625","0.3265625"
"18220","0.30859375","0.30859375","0.30859375"
"18230","0.3375","0.3375","0.3375"
"18240","0.3375","0.3375","0.3375"
"18250","0.315625","0.315625","0.315625"
"18260","0.32265625","0.32265625","0.32265625"
"18270","0.36171875","0.36171875","0.36171875"
"18280","0.34296875","0.34296875","0.34296875"
"18290","0.3359375","0.3359375","0.3359375"
"18300","0.30078125","0.30078125","0.30078125"
"18310","0.35859375","0.35859375","0.35859375"
"18320","0.33359375","0.33359375","0.33359375"
"18330","0.2953125","0.2953125","0.2953125"
"18340","0.3296875","0.3296875","0.3296875"
"18350","0.34453125","0.34453125","0.34453125"
"18360","0.32109375","0.32109375","0.32109375"
"18370","0.31328125","0.31328125","0.31328125"
"18380","0.1","0.1","0.1"
"18390","0.35234375","0.35234375","0.35234375"
"18400","0.34296875","0.34296875","0.34296875"
"18410","0.328125","0.328125","0.328125"
"18420","0.3265625","0.3265625","0.3265625"
"18430","0.328125","0.328125","0.328125"
"18440","0.309375","0.309375","0.309375"
"18450","0.32890625","0.32890625","0.32890625"
"18460","0.3203125","0.3203125","0.3203125"
"18470","0.334375","0.334375","0.334375"
"18480","0.30546875","0.30546875","0.30546875"
"18490","0.31875","0.31875","0.31875"
"18500","0.3578125","0.3578125","0.3578125"
"18510","0.3359375","0.3359375","0.3359375"
"18520","0.33984375","0.33984375","0.33984375"
"18530","0.340625","0.340625","0.340625"
"18540","0.31875","0.31875","0.31875"
"18550","0.31875","0.31875","0.31875"
"18560","0.31328125","0.31328125","0.31328125"
"18570","0.3453125","0.3453125","0.3453125"
"18580","0.3015625","0.3015625","0.3015625"
"18590","0.3109375","0.3109375","0.3109375"
"18600","0.3125","0.3125","0.3125"
"18610","0.32890625","0.32890625","0.32890625"
"18620","0.33203125","0.33203125","0.33203125"
"18630","0.3375","0.3375","0.3375"
"18640","0.32109375","0.32109375","0.32109375"
"18650","0.31015625","0.31015625","0.31015625"
"18660","0.3171875","0.3171875","0.3171875"
"18670","0.3234375","0.3234375","0.3234375"
"18680","0.31875","0.31875","0.31875"
"18690","0.325","0.325","0.325"
"18700","0.31953125","0.31953125","0.31953125"
"18710","0.340625","0.340625","0.340625"
"18720","0.3125","0.3125","0.3125"
"18730","0.34296875","0.34296875","0.34296875"
"18740","0.33203125","0.33203125","0.33203125"
"18750","0.33046875","0.33046875","0.33046875"
"18760","0.3234375","0.3234375","0.3234375"
"18770","0.06171875","0.06171875","0.06171875"
"18780","0.31796875","0.31796875","0.31796875"
"18790","0.34921875","0.34921875","0.34921875"
"18800","0.321875","0.321875","0.321875"
"18810","0.334375","0.334375","0.334375"
"18820","0.3125","0.3125","0.3125"
"18830","0.32109375","0.32109375","0.32109375"
"18840","0.3125","0.3125","0.3125"
"18850","0.31484375","0.31484375","0.31484375"
