"Step","vit_cifar10_ft_from_imagenet_lr2e-4_bs512 - finetune/iter_loss","vit_cifar10_ft_from_imagenet_lr2e-4_bs512 - finetune/iter_loss__MIN","vit_cifar10_ft_from_imagenet_lr2e-4_bs512 - finetune/iter_loss__MAX"
"448","0.5843161344528198","0.5843161344528198","0.5843161344528198"
"449","0.6133687496185303","0.6133687496185303","0.6133687496185303"
"450","0.6296572685241699","0.6296572685241699","0.6296572685241699"
"451","0.6078615188598633","0.6078615188598633","0.6078615188598633"
"452","0.5796605944633484","0.5796605944633484","0.5796605944633484"
"453","0.6109893321990967","0.6109893321990967","0.6109893321990967"
"454","0.5973595380783081","0.5973595380783081","0.5973595380783081"
"455","0.5967777371406555","0.5967777371406555","0.5967777371406555"
"456","0.6238760948181152","0.6238760948181152","0.6238760948181152"
"457","0.6187348961830139","0.6187348961830139","0.6187348961830139"
"458","0.6008837819099426","0.6008837819099426","0.6008837819099426"
"459","0.6242364048957825","0.6242364048957825","0.6242364048957825"
"460","0.5994914770126343","0.5994914770126343","0.5994914770126343"
"461","0.6168216466903687","0.6168216466903687","0.6168216466903687"
"462","0.6093343496322632","0.6093343496322632","0.6093343496322632"
"463","0.6078714728355408","0.6078714728355408","0.6078714728355408"
"464","0.6400386691093445","0.6400386691093445","0.6400386691093445"
"465","0.6189034581184387","0.6189034581184387","0.6189034581184387"
"466","0.6095350980758667","0.6095350980758667","0.6095350980758667"
"467","0.6326663494110107","0.6326663494110107","0.6326663494110107"
"468","0.6042494773864746","0.6042494773864746","0.6042494773864746"
"469","0.6089645624160767","0.6089645624160767","0.6089645624160767"
"470","0.5983269214630127","0.5983269214630127","0.5983269214630127"
"471","0.6228293180465698","0.6228293180465698","0.6228293180465698"
"472","0.6039169430732727","0.6039169430732727","0.6039169430732727"
"473","0.6033016443252563","0.6033016443252563","0.6033016443252563"
"474","0.6009701490402222","0.6009701490402222","0.6009701490402222"
"475","0.597155749797821","0.597155749797821","0.597155749797821"
"476","0.6018880605697632","0.6018880605697632","0.6018880605697632"
"477","0.5922204852104187","0.5922204852104187","0.5922204852104187"
"478","0.6120815873146057","0.6120815873146057","0.6120815873146057"
"479","0.6159995794296265","0.6159995794296265","0.6159995794296265"
"480","0.6100786328315735","0.6100786328315735","0.6100786328315735"
"481","0.5812212228775024","0.5812212228775024","0.5812212228775024"
"482","0.5924463868141174","0.5924463868141174","0.5924463868141174"
"483","0.6144552826881409","0.6144552826881409","0.6144552826881409"
"484","0.593377411365509","0.593377411365509","0.593377411365509"
"485","0.6075231432914734","0.6075231432914734","0.6075231432914734"
"486","0.5975354313850403","0.5975354313850403","0.5975354313850403"
"487","0.6288229823112488","0.6288229823112488","0.6288229823112488"
"488","0.6292346119880676","0.6292346119880676","0.6292346119880676"
"489","0.6210845112800598","0.6210845112800598","0.6210845112800598"
"490","0.5836493968963623","0.5836493968963623","0.5836493968963623"
"491","0.5914475321769714","0.5914475321769714","0.5914475321769714"
"492","0.5704094767570496","0.5704094767570496","0.5704094767570496"
"493","0.5837144255638123","0.5837144255638123","0.5837144255638123"
"494","0.5755103826522827","0.5755103826522827","0.5755103826522827"
"495","0.5812486410140991","0.5812486410140991","0.5812486410140991"
"496","0.6039235591888428","0.6039235591888428","0.6039235591888428"
"497","0.5701279640197754","0.5701279640197754","0.5701279640197754"
"498","0.5664844512939453","0.5664844512939453","0.5664844512939453"
"499","0.5894883871078491","0.5894883871078491","0.5894883871078491"
"500","0.6031330823898315","0.6031330823898315","0.6031330823898315"
"501","0.5910005569458008","0.5910005569458008","0.5910005569458008"
"502","0.5788493156433105","0.5788493156433105","0.5788493156433105"
"503","0.5687342286109924","0.5687342286109924","0.5687342286109924"
"504","0.5808084607124329","0.5808084607124329","0.5808084607124329"
"505","0.5631260275840759","0.5631260275840759","0.5631260275840759"
"506","0.5848978757858276","0.5848978757858276","0.5848978757858276"
"507","0.5679970383644104","0.5679970383644104","0.5679970383644104"
"508","0.5752755403518677","0.5752755403518677","0.5752755403518677"
"509","0.5780743956565857","0.5780743956565857","0.5780743956565857"
"510","0.5714331865310669","0.5714331865310669","0.5714331865310669"
"511","0.6087483167648315","0.6087483167648315","0.6087483167648315"
"512","0.5825600624084473","0.5825600624084473","0.5825600624084473"
"513","0.5890040397644043","0.5890040397644043","0.5890040397644043"
"514","0.5885283946990967","0.5885283946990967","0.5885283946990967"
"515","0.5678987503051758","0.5678987503051758","0.5678987503051758"
"516","0.5921298265457153","0.5921298265457153","0.5921298265457153"
"517","0.5963072180747986","0.5963072180747986","0.5963072180747986"
"518","0.5861272215843201","0.5861272215843201","0.5861272215843201"
"519","0.5729568600654602","0.5729568600654602","0.5729568600654602"
"520","0.6016961336135864","0.6016961336135864","0.6016961336135864"
"521","0.6010749936103821","0.6010749936103821","0.6010749936103821"
"522","0.5737869739532471","0.5737869739532471","0.5737869739532471"
"523","0.5943340063095093","0.5943340063095093","0.5943340063095093"
"524","0.5922359228134155","0.5922359228134155","0.5922359228134155"
"525","0.5981267690658569","0.5981267690658569","0.5981267690658569"
"526","0.5799728631973267","0.5799728631973267","0.5799728631973267"
"527","0.5857223272323608","0.5857223272323608","0.5857223272323608"
"528","0.5849257707595825","0.5849257707595825","0.5849257707595825"
"529","0.5799049735069275","0.5799049735069275","0.5799049735069275"
"530","0.5703443288803101","0.5703443288803101","0.5703443288803101"
"531","0.5898838043212891","0.5898838043212891","0.5898838043212891"
"532","0.5871741771697998","0.5871741771697998","0.5871741771697998"
"533","0.5822767019271851","0.5822767019271851","0.5822767019271851"
"534","0.5716809630393982","0.5716809630393982","0.5716809630393982"
"535","0.5681502223014832","0.5681502223014832","0.5681502223014832"
"536","0.5805856585502625","0.5805856585502625","0.5805856585502625"
"537","0.5635018944740295","0.5635018944740295","0.5635018944740295"
"538","0.5996134877204895","0.5996134877204895","0.5996134877204895"
"539","0.5762848854064941","0.5762848854064941","0.5762848854064941"
"540","0.5871062874794006","0.5871062874794006","0.5871062874794006"
"541","0.5839462876319885","0.5839462876319885","0.5839462876319885"
"542","0.5744718313217163","0.5744718313217163","0.5744718313217163"
"543","0.5860265493392944","0.5860265493392944","0.5860265493392944"
"544","0.584767758846283","0.584767758846283","0.584767758846283"
"545","0.5629939436912537","0.5629939436912537","0.5629939436912537"
"546","0.5897958278656006","0.5897958278656006","0.5897958278656006"
"547","0.5699527859687805","0.5699527859687805","0.5699527859687805"
"548","0.5912593603134155","0.5912593603134155","0.5912593603134155"
"549","0.5815918445587158","0.5815918445587158","0.5815918445587158"
"550","0.5952044129371643","0.5952044129371643","0.5952044129371643"
"551","0.5656114816665649","0.5656114816665649","0.5656114816665649"
"552","0.5905481576919556","0.5905481576919556","0.5905481576919556"
"553","0.6005768775939941","0.6005768775939941","0.6005768775939941"
"554","0.5903235077857971","0.5903235077857971","0.5903235077857971"
"555","0.5800139307975769","0.5800139307975769","0.5800139307975769"
"556","0.5851119160652161","0.5851119160652161","0.5851119160652161"
"557","0.5701307058334351","0.5701307058334351","0.5701307058334351"
"558","0.5640677213668823","0.5640677213668823","0.5640677213668823"
"559","0.5694658160209656","0.5694658160209656","0.5694658160209656"
"560","0.5852004885673523","0.5852004885673523","0.5852004885673523"
"561","0.5914258360862732","0.5914258360862732","0.5914258360862732"
"562","0.5855231881141663","0.5855231881141663","0.5855231881141663"
"563","0.5580106377601624","0.5580106377601624","0.5580106377601624"
"564","0.5823454856872559","0.5823454856872559","0.5823454856872559"
"565","0.5837746858596802","0.5837746858596802","0.5837746858596802"
"566","0.5857065320014954","0.5857065320014954","0.5857065320014954"
"567","0.5868597030639648","0.5868597030639648","0.5868597030639648"
"568","0.5603092908859253","0.5603092908859253","0.5603092908859253"
"569","0.5842562913894653","0.5842562913894653","0.5842562913894653"
"570","0.5923802852630615","0.5923802852630615","0.5923802852630615"
"571","0.5673359632492065","0.5673359632492065","0.5673359632492065"
"572","0.5517348647117615","0.5517348647117615","0.5517348647117615"
"573","0.5813769698143005","0.5813769698143005","0.5813769698143005"
"574","0.5882576107978821","0.5882576107978821","0.5882576107978821"
"575","0.6080760955810547","0.6080760955810547","0.6080760955810547"
"576","0.5839069485664368","0.5839069485664368","0.5839069485664368"
"577","0.5699334740638733","0.5699334740638733","0.5699334740638733"
"578","0.6040449142456055","0.6040449142456055","0.6040449142456055"
"579","0.5747789740562439","0.5747789740562439","0.5747789740562439"
"580","0.577546238899231","0.577546238899231","0.577546238899231"
"581","0.5783472061157227","0.5783472061157227","0.5783472061157227"
"582","0.5945523381233215","0.5945523381233215","0.5945523381233215"
"583","0.593044638633728","0.593044638633728","0.593044638633728"
"584","0.5684816241264343","0.5684816241264343","0.5684816241264343"
"585","0.5762513279914856","0.5762513279914856","0.5762513279914856"
"586","0.5690336227416992","0.5690336227416992","0.5690336227416992"
"587","0.5638625025749207","0.5638625025749207","0.5638625025749207"
"588","0.5749997496604919","0.5749997496604919","0.5749997496604919"
"589","0.5551594495773315","0.5551594495773315","0.5551594495773315"
"590","0.5582635402679443","0.5582635402679443","0.5582635402679443"
"591","0.5666983127593994","0.5666983127593994","0.5666983127593994"
"592","0.5723205208778381","0.5723205208778381","0.5723205208778381"
"593","0.5596312880516052","0.5596312880516052","0.5596312880516052"
"594","0.5673795938491821","0.5673795938491821","0.5673795938491821"
"595","0.5632117390632629","0.5632117390632629","0.5632117390632629"
"596","0.5535188913345337","0.5535188913345337","0.5535188913345337"
"597","0.5644242763519287","0.5644242763519287","0.5644242763519287"
"598","0.5533567667007446","0.5533567667007446","0.5533567667007446"
"599","0.5736912488937378","0.5736912488937378","0.5736912488937378"
"600","0.5524685382843018","0.5524685382843018","0.5524685382843018"
"601","0.5651736259460449","0.5651736259460449","0.5651736259460449"
"602","0.5628971457481384","0.5628971457481384","0.5628971457481384"
"603","0.5671636462211609","0.5671636462211609","0.5671636462211609"
"604","0.5685513615608215","0.5685513615608215","0.5685513615608215"
"605","0.56596839427948","0.56596839427948","0.56596839427948"
"606","0.5719605684280396","0.5719605684280396","0.5719605684280396"
"607","0.555719256401062","0.555719256401062","0.555719256401062"
"608","0.5795640349388123","0.5795640349388123","0.5795640349388123"
"609","0.5516893863677979","0.5516893863677979","0.5516893863677979"
"610","0.5558122992515564","0.5558122992515564","0.5558122992515564"
"611","0.5589783787727356","0.5589783787727356","0.5589783787727356"
"612","0.5567989945411682","0.5567989945411682","0.5567989945411682"
"613","0.5633765459060669","0.5633765459060669","0.5633765459060669"
"614","0.558229923248291","0.558229923248291","0.558229923248291"
"615","0.5606857538223267","0.5606857538223267","0.5606857538223267"
"616","0.5625582933425903","0.5625582933425903","0.5625582933425903"
"617","0.5758680105209351","0.5758680105209351","0.5758680105209351"
"618","0.5600579977035522","0.5600579977035522","0.5600579977035522"
"619","0.5489979386329651","0.5489979386329651","0.5489979386329651"
"620","0.5536909699440002","0.5536909699440002","0.5536909699440002"
"621","0.5515543222427368","0.5515543222427368","0.5515543222427368"
"622","0.5618232488632202","0.5618232488632202","0.5618232488632202"
"623","0.5481810569763184","0.5481810569763184","0.5481810569763184"
"624","0.56548011302948","0.56548011302948","0.56548011302948"
"625","0.5555436611175537","0.5555436611175537","0.5555436611175537"
"626","0.5588889122009277","0.5588889122009277","0.5588889122009277"
"627","0.5626766085624695","0.5626766085624695","0.5626766085624695"
"628","0.5816094875335693","0.5816094875335693","0.5816094875335693"
"629","0.5604422092437744","0.5604422092437744","0.5604422092437744"
"630","0.5596081018447876","0.5596081018447876","0.5596081018447876"
"631","0.5593963265419006","0.5593963265419006","0.5593963265419006"
"632","0.5719854831695557","0.5719854831695557","0.5719854831695557"
"633","0.5510076284408569","0.5510076284408569","0.5510076284408569"
"634","0.5659624934196472","0.5659624934196472","0.5659624934196472"
"635","0.5678791403770447","0.5678791403770447","0.5678791403770447"
"636","0.5651978254318237","0.5651978254318237","0.5651978254318237"
"637","0.5570113062858582","0.5570113062858582","0.5570113062858582"
"638","0.5612348318099976","0.5612348318099976","0.5612348318099976"
"639","0.56966233253479","0.56966233253479","0.56966233253479"
"640","0.5799857378005981","0.5799857378005981","0.5799857378005981"
"641","0.5616187453269958","0.5616187453269958","0.5616187453269958"
"642","0.5583717226982117","0.5583717226982117","0.5583717226982117"
"643","0.5582405924797058","0.5582405924797058","0.5582405924797058"
"644","0.5598422884941101","0.5598422884941101","0.5598422884941101"
"645","0.5747263431549072","0.5747263431549072","0.5747263431549072"
"646","0.5668783187866211","0.5668783187866211","0.5668783187866211"
"647","0.5703682899475098","0.5703682899475098","0.5703682899475098"
"648","0.5648360252380371","0.5648360252380371","0.5648360252380371"
"649","0.5706696510314941","0.5706696510314941","0.5706696510314941"
"650","0.5636381506919861","0.5636381506919861","0.5636381506919861"
"651","0.5584741234779358","0.5584741234779358","0.5584741234779358"
"652","0.5636703968048096","0.5636703968048096","0.5636703968048096"
"653","0.5653276443481445","0.5653276443481445","0.5653276443481445"
"654","0.5579875707626343","0.5579875707626343","0.5579875707626343"
"655","0.5603309273719788","0.5603309273719788","0.5603309273719788"
"656","0.5650533437728882","0.5650533437728882","0.5650533437728882"
"657","0.5665728449821472","0.5665728449821472","0.5665728449821472"
"658","0.5583502054214478","0.5583502054214478","0.5583502054214478"
"659","0.5620887279510498","0.5620887279510498","0.5620887279510498"
"660","0.5781728029251099","0.5781728029251099","0.5781728029251099"
"661","0.5554335713386536","0.5554335713386536","0.5554335713386536"
"662","0.5551231503486633","0.5551231503486633","0.5551231503486633"
"663","0.5587877631187439","0.5587877631187439","0.5587877631187439"
"664","0.5581275224685669","0.5581275224685669","0.5581275224685669"
"665","0.5713686347007751","0.5713686347007751","0.5713686347007751"
"666","0.5498145818710327","0.5498145818710327","0.5498145818710327"
"667","0.5585401654243469","0.5585401654243469","0.5585401654243469"
"668","0.5685527920722961","0.5685527920722961","0.5685527920722961"
"669","0.5668127536773682","0.5668127536773682","0.5668127536773682"
"670","0.5657874345779419","0.5657874345779419","0.5657874345779419"
"671","0.5652876496315002","0.5652876496315002","0.5652876496315002"
"672","0.5521674156188965","0.5521674156188965","0.5521674156188965"
"673","0.5468466877937317","0.5468466877937317","0.5468466877937317"
"674","0.5588986873626709","0.5588986873626709","0.5588986873626709"
"675","0.5666648149490356","0.5666648149490356","0.5666648149490356"
"676","0.58174729347229","0.58174729347229","0.58174729347229"
"677","0.5648989677429199","0.5648989677429199","0.5648989677429199"
"678","0.5684428215026855","0.5684428215026855","0.5684428215026855"
"679","0.5677739381790161","0.5677739381790161","0.5677739381790161"
"680","0.5557055473327637","0.5557055473327637","0.5557055473327637"
"681","0.5635918974876404","0.5635918974876404","0.5635918974876404"
"682","0.5489381551742554","0.5489381551742554","0.5489381551742554"
"683","0.5506215691566467","0.5506215691566467","0.5506215691566467"
"684","0.5800064206123352","0.5800064206123352","0.5800064206123352"
"685","0.5731966495513916","0.5731966495513916","0.5731966495513916"
"686","0.5623733997344971","0.5623733997344971","0.5623733997344971"
"687","0.5571056604385376","0.5571056604385376","0.5571056604385376"
"688","0.5697178840637207","0.5697178840637207","0.5697178840637207"
"689","0.5503665208816528","0.5503665208816528","0.5503665208816528"
"690","0.5506954193115234","0.5506954193115234","0.5506954193115234"
"691","0.5416475534439087","0.5416475534439087","0.5416475534439087"
"692","0.5684067606925964","0.5684067606925964","0.5684067606925964"
"693","0.5578483939170837","0.5578483939170837","0.5578483939170837"
"694","0.5551689267158508","0.5551689267158508","0.5551689267158508"
"695","0.5596498847007751","0.5596498847007751","0.5596498847007751"
"696","0.5471574664115906","0.5471574664115906","0.5471574664115906"
"697","0.5478272438049316","0.5478272438049316","0.5478272438049316"
"698","0.5506329536437988","0.5506329536437988","0.5506329536437988"
"699","0.5605894327163696","0.5605894327163696","0.5605894327163696"
"700","0.5608038902282715","0.5608038902282715","0.5608038902282715"
"701","0.5403752326965332","0.5403752326965332","0.5403752326965332"
"702","0.5563631653785706","0.5563631653785706","0.5563631653785706"
"703","0.5511255264282227","0.5511255264282227","0.5511255264282227"
"704","0.5536028146743774","0.5536028146743774","0.5536028146743774"
"705","0.5501433610916138","0.5501433610916138","0.5501433610916138"
"706","0.547940731048584","0.547940731048584","0.547940731048584"
"707","0.5420021414756775","0.5420021414756775","0.5420021414756775"
"708","0.5476361513137817","0.5476361513137817","0.5476361513137817"
"709","0.5455267429351807","0.5455267429351807","0.5455267429351807"
"710","0.5599086880683899","0.5599086880683899","0.5599086880683899"
"711","0.5588868856430054","0.5588868856430054","0.5588868856430054"
"712","0.5537706613540649","0.5537706613540649","0.5537706613540649"
"713","0.5432470440864563","0.5432470440864563","0.5432470440864563"
"714","0.5465929508209229","0.5465929508209229","0.5465929508209229"
"715","0.5512657165527344","0.5512657165527344","0.5512657165527344"
"716","0.5422236323356628","0.5422236323356628","0.5422236323356628"
"717","0.5499601364135742","0.5499601364135742","0.5499601364135742"
"718","0.538301944732666","0.538301944732666","0.538301944732666"
"719","0.5595118999481201","0.5595118999481201","0.5595118999481201"
"720","0.5434694290161133","0.5434694290161133","0.5434694290161133"
"721","0.5607863664627075","0.5607863664627075","0.5607863664627075"
"722","0.5469875931739807","0.5469875931739807","0.5469875931739807"
"723","0.5430235862731934","0.5430235862731934","0.5430235862731934"
"724","0.5504040122032166","0.5504040122032166","0.5504040122032166"
"725","0.5554549694061279","0.5554549694061279","0.5554549694061279"
"726","0.5670458078384399","0.5670458078384399","0.5670458078384399"
"727","0.5474209785461426","0.5474209785461426","0.5474209785461426"
"728","0.556788980960846","0.556788980960846","0.556788980960846"
"729","0.564602255821228","0.564602255821228","0.564602255821228"
"730","0.5500864386558533","0.5500864386558533","0.5500864386558533"
"731","0.549902617931366","0.549902617931366","0.549902617931366"
"732","0.5682777166366577","0.5682777166366577","0.5682777166366577"
"733","0.5487301349639893","0.5487301349639893","0.5487301349639893"
"734","0.5618100166320801","0.5618100166320801","0.5618100166320801"
"735","0.5425971746444702","0.5425971746444702","0.5425971746444702"
"736","0.5432384014129639","0.5432384014129639","0.5432384014129639"
"737","0.5336346626281738","0.5336346626281738","0.5336346626281738"
"738","0.5515933632850647","0.5515933632850647","0.5515933632850647"
"739","0.5564849376678467","0.5564849376678467","0.5564849376678467"
"740","0.5451598167419434","0.5451598167419434","0.5451598167419434"
"741","0.5609560012817383","0.5609560012817383","0.5609560012817383"
"742","0.5461306571960449","0.5461306571960449","0.5461306571960449"
"743","0.5307015776634216","0.5307015776634216","0.5307015776634216"
"744","0.5485132932662964","0.5485132932662964","0.5485132932662964"
"745","0.5456761121749878","0.5456761121749878","0.5456761121749878"
"746","0.5377050042152405","0.5377050042152405","0.5377050042152405"
"747","0.5426853895187378","0.5426853895187378","0.5426853895187378"
"748","0.5500558614730835","0.5500558614730835","0.5500558614730835"
"749","0.5382770299911499","0.5382770299911499","0.5382770299911499"
"750","0.538479745388031","0.538479745388031","0.538479745388031"
"751","0.5376936793327332","0.5376936793327332","0.5376936793327332"
"752","0.5439083576202393","0.5439083576202393","0.5439083576202393"
"753","0.5448209047317505","0.5448209047317505","0.5448209047317505"
"754","0.5418809652328491","0.5418809652328491","0.5418809652328491"
"755","0.5348626375198364","0.5348626375198364","0.5348626375198364"
"756","0.5634613037109375","0.5634613037109375","0.5634613037109375"
"757","0.5542701482772827","0.5542701482772827","0.5542701482772827"
"758","0.5462751388549805","0.5462751388549805","0.5462751388549805"
"759","0.550753116607666","0.550753116607666","0.550753116607666"
"760","0.5392950177192688","0.5392950177192688","0.5392950177192688"
"761","0.5479395985603333","0.5479395985603333","0.5479395985603333"
"762","0.5383418798446655","0.5383418798446655","0.5383418798446655"
"763","0.5336199998855591","0.5336199998855591","0.5336199998855591"
"764","0.5408508777618408","0.5408508777618408","0.5408508777618408"
"765","0.5456660389900208","0.5456660389900208","0.5456660389900208"
"766","0.5533947348594666","0.5533947348594666","0.5533947348594666"
"767","0.5401074886322021","0.5401074886322021","0.5401074886322021"
"768","0.5696103572845459","0.5696103572845459","0.5696103572845459"
"769","0.56938236951828","0.56938236951828","0.56938236951828"
"770","0.5561564564704895","0.5561564564704895","0.5561564564704895"
"771","0.5435710549354553","0.5435710549354553","0.5435710549354553"
"772","0.5484437942504883","0.5484437942504883","0.5484437942504883"
"773","0.5515188574790955","0.5515188574790955","0.5515188574790955"
"774","0.5497949719429016","0.5497949719429016","0.5497949719429016"
"775","0.5438421964645386","0.5438421964645386","0.5438421964645386"
"776","0.5499218106269836","0.5499218106269836","0.5499218106269836"
"777","0.5500293970108032","0.5500293970108032","0.5500293970108032"
"778","0.5386362075805664","0.5386362075805664","0.5386362075805664"
"779","0.5470219254493713","0.5470219254493713","0.5470219254493713"
"780","0.5352447032928467","0.5352447032928467","0.5352447032928467"
"781","0.5534074306488037","0.5534074306488037","0.5534074306488037"
"782","0.5475641489028931","0.5475641489028931","0.5475641489028931"
"783","0.5365169644355774","0.5365169644355774","0.5365169644355774"
"784","0.5403318405151367","0.5403318405151367","0.5403318405151367"
"785","0.5330830812454224","0.5330830812454224","0.5330830812454224"
"786","0.5440810918807983","0.5440810918807983","0.5440810918807983"
"787","0.5478813648223877","0.5478813648223877","0.5478813648223877"
"788","0.546178936958313","0.546178936958313","0.546178936958313"
"789","0.5328187942504883","0.5328187942504883","0.5328187942504883"
"790","0.5320336222648621","0.5320336222648621","0.5320336222648621"
"791","0.5363534688949585","0.5363534688949585","0.5363534688949585"
"792","0.5438818335533142","0.5438818335533142","0.5438818335533142"
"793","0.5439537167549133","0.5439537167549133","0.5439537167549133"
"794","0.5494260787963867","0.5494260787963867","0.5494260787963867"
"795","0.545973539352417","0.545973539352417","0.545973539352417"
"796","0.5583771467208862","0.5583771467208862","0.5583771467208862"
"797","0.5423102378845215","0.5423102378845215","0.5423102378845215"
"798","0.533370852470398","0.533370852470398","0.533370852470398"
"799","0.5436453819274902","0.5436453819274902","0.5436453819274902"
"800","0.529297947883606","0.529297947883606","0.529297947883606"
"801","0.5451436638832092","0.5451436638832092","0.5451436638832092"
"802","0.544491171836853","0.544491171836853","0.544491171836853"
"803","0.5404747128486633","0.5404747128486633","0.5404747128486633"
"804","0.5320485830307007","0.5320485830307007","0.5320485830307007"
"805","0.5467178821563721","0.5467178821563721","0.5467178821563721"
"806","0.5391939282417297","0.5391939282417297","0.5391939282417297"
"807","0.5443881750106812","0.5443881750106812","0.5443881750106812"
"808","0.5543681383132935","0.5543681383132935","0.5543681383132935"
"809","0.5347802639007568","0.5347802639007568","0.5347802639007568"
"810","0.5414310693740845","0.5414310693740845","0.5414310693740845"
"811","0.5356893539428711","0.5356893539428711","0.5356893539428711"
"812","0.5418699979782104","0.5418699979782104","0.5418699979782104"
"813","0.5464301109313965","0.5464301109313965","0.5464301109313965"
"814","0.5425098538398743","0.5425098538398743","0.5425098538398743"
"815","0.5316656827926636","0.5316656827926636","0.5316656827926636"
"816","0.5445546507835388","0.5445546507835388","0.5445546507835388"
"817","0.5454037189483643","0.5454037189483643","0.5454037189483643"
"818","0.5434448719024658","0.5434448719024658","0.5434448719024658"
"819","0.5419231653213501","0.5419231653213501","0.5419231653213501"
"820","0.5500855445861816","0.5500855445861816","0.5500855445861816"
"821","0.5471663475036621","0.5471663475036621","0.5471663475036621"
"822","0.5680122971534729","0.5680122971534729","0.5680122971534729"
"823","0.5411466956138611","0.5411466956138611","0.5411466956138611"
"824","0.5423949956893921","0.5423949956893921","0.5423949956893921"
"825","0.5381131172180176","0.5381131172180176","0.5381131172180176"
"826","0.541771411895752","0.541771411895752","0.541771411895752"
"827","0.542149007320404","0.542149007320404","0.542149007320404"
"828","0.5389356017112732","0.5389356017112732","0.5389356017112732"
"829","0.5446755886077881","0.5446755886077881","0.5446755886077881"
"830","0.536334753036499","0.536334753036499","0.536334753036499"
"831","0.5362600088119507","0.5362600088119507","0.5362600088119507"
"832","0.5537713766098022","0.5537713766098022","0.5537713766098022"
"833","0.5429956316947937","0.5429956316947937","0.5429956316947937"
"834","0.5327012538909912","0.5327012538909912","0.5327012538909912"
"835","0.5419774651527405","0.5419774651527405","0.5419774651527405"
"836","0.5390902757644653","0.5390902757644653","0.5390902757644653"
"837","0.5557622909545898","0.5557622909545898","0.5557622909545898"
"838","0.5478549599647522","0.5478549599647522","0.5478549599647522"
"839","0.5386019945144653","0.5386019945144653","0.5386019945144653"
"840","0.5372678637504578","0.5372678637504578","0.5372678637504578"
"841","0.5466233491897583","0.5466233491897583","0.5466233491897583"
"842","0.5268344879150391","0.5268344879150391","0.5268344879150391"
"843","0.5391731262207031","0.5391731262207031","0.5391731262207031"
"844","0.5510614514350891","0.5510614514350891","0.5510614514350891"
"845","0.5275900363922119","0.5275900363922119","0.5275900363922119"
"846","0.5308096408843994","0.5308096408843994","0.5308096408843994"
"847","0.5346612334251404","0.5346612334251404","0.5346612334251404"
"848","0.5417845845222473","0.5417845845222473","0.5417845845222473"
"849","0.5335484743118286","0.5335484743118286","0.5335484743118286"
"850","0.5385936498641968","0.5385936498641968","0.5385936498641968"
"851","0.532278299331665","0.532278299331665","0.532278299331665"
"852","0.5306925177574158","0.5306925177574158","0.5306925177574158"
"853","0.533452033996582","0.533452033996582","0.533452033996582"
"854","0.5347008109092712","0.5347008109092712","0.5347008109092712"
"855","0.531489908695221","0.531489908695221","0.531489908695221"
"856","0.5309203863143921","0.5309203863143921","0.5309203863143921"
"857","0.5368914008140564","0.5368914008140564","0.5368914008140564"
"858","0.5335457921028137","0.5335457921028137","0.5335457921028137"
"859","0.5305017232894897","0.5305017232894897","0.5305017232894897"
"860","0.5351832509040833","0.5351832509040833","0.5351832509040833"
"861","0.5329259037971497","0.5329259037971497","0.5329259037971497"
"862","0.5510996580123901","0.5510996580123901","0.5510996580123901"
"863","0.5375288724899292","0.5375288724899292","0.5375288724899292"
"864","0.5378696322441101","0.5378696322441101","0.5378696322441101"
"865","0.5302088856697083","0.5302088856697083","0.5302088856697083"
"866","0.5389337539672852","0.5389337539672852","0.5389337539672852"
"867","0.5397467613220215","0.5397467613220215","0.5397467613220215"
"868","0.5354219675064087","0.5354219675064087","0.5354219675064087"
"869","0.5416645407676697","0.5416645407676697","0.5416645407676697"
"870","0.5401501059532166","0.5401501059532166","0.5401501059532166"
"871","0.5481301546096802","0.5481301546096802","0.5481301546096802"
"872","0.5360238552093506","0.5360238552093506","0.5360238552093506"
"873","0.5345356464385986","0.5345356464385986","0.5345356464385986"
"874","0.5351877212524414","0.5351877212524414","0.5351877212524414"
"875","0.5393121242523193","0.5393121242523193","0.5393121242523193"
"876","0.5336265563964844","0.5336265563964844","0.5336265563964844"
"877","0.5517092943191528","0.5517092943191528","0.5517092943191528"
"878","0.543515145778656","0.543515145778656","0.543515145778656"
"879","0.5322623252868652","0.5322623252868652","0.5322623252868652"
"880","0.5372899770736694","0.5372899770736694","0.5372899770736694"
"881","0.5400593876838684","0.5400593876838684","0.5400593876838684"
"882","0.5278297662734985","0.5278297662734985","0.5278297662734985"
"883","0.5326927900314331","0.5326927900314331","0.5326927900314331"
"884","0.5387552976608276","0.5387552976608276","0.5387552976608276"
"885","0.5357627272605896","0.5357627272605896","0.5357627272605896"
"886","0.5364758372306824","0.5364758372306824","0.5364758372306824"
"887","0.532002866268158","0.532002866268158","0.532002866268158"
"888","0.5229858160018921","0.5229858160018921","0.5229858160018921"
"889","0.5353329181671143","0.5353329181671143","0.5353329181671143"
"890","0.5389429926872253","0.5389429926872253","0.5389429926872253"
"891","0.5310564637184143","0.5310564637184143","0.5310564637184143"
"892","0.538811206817627","0.538811206817627","0.538811206817627"
"893","0.5320375561714172","0.5320375561714172","0.5320375561714172"
"894","0.5222561359405518","0.5222561359405518","0.5222561359405518"
"895","0.5262460708618164","0.5262460708618164","0.5262460708618164"
"896","0.5403401851654053","0.5403401851654053","0.5403401851654053"
"897","0.5330309867858887","0.5330309867858887","0.5330309867858887"
